group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,dml_ind,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,source_app_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,,record_created_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,current_timestamp,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,,record_created_by,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,'tds_etl',,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,,record_updated_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,current_timestamp,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,,record_updated_by,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver, 'tds_etl',,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,cdc_source_commit_date,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,,,,,,,,,,filter_as_main,"greatest(driver.cdc_source_commit_date, s1.cdc_source_commit_date)",>,"(SELECT coalesce( (SELECT last_commit_date from hist), to_date('1900-01-01', 'yyyy-MM-dd')))",
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,,record_eff_from_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,"greatest(driver.cdc_source_commit_date, s1.cdc_source_commit_date)",,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,,record_eff_to_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,"TO_DATE('9999-12-31','yyyy-mm-dd')",,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,,active_record_ind,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver, 'Y',,,,,,,,,,,,,
